file_name,ticker,SHORT_NAME,COUNTRY_ISO,COUNTRY_FULL_NAME,GICS_INDUSTRY_GROUP_NAME,GICS_SECTOR_NAME,INDUSTRY_GROUP,INDUSTRY_SECTOR,year_last,n_datapoints,CUR_MKT_CAP
acet.us.txt,ACET US Equity,ACETO CORP,US,UNITED STATES,Health Care Equipment & Servic,Health Care,Chemicals,Basic Materials,2017,3201,#N/A
agu.us.txt,AGU US Equity,AGRIUM INC,CA,CANADA,Materials,Materials,Chemicals,Basic Materials,2017,3201,#N/A
akg.us.txt,AKG US Equity,ASANKO GOLD INC,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,2932,#N/A
aks.us.txt,AKS US Equity,AK STEEL HLDG,US,UNITED STATES,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,#N/A
baa.us.txt,BAA US Equity,BANRO CORP,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3150,#N/A
bioa.us.txt,BIOA US Equity,BIOAMBER INC,CA,CANADA,Materials,Materials,Chemicals,Basic Materials,2017,1136,#N/A
ddc.us.txt,DDC US Equity,DOMINION DIAMOND,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3194,#N/A
del.us.txt,DEL US Equity,DELTIC TIMBER,US,UNITED STATES,Materials,Materials,Forest Products&Paper,Basic Materials,2017,3201,#N/A
dwdp.us.txt,DWDP US Equity,DOWDUPONT INC,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,10304,#N/A
egi.us.txt,EGI US Equity,ENTREE RESOURCES,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3165,#N/A
fbr.us.txt,FBR US Equity,FIBRIA CELUL-ADR,BR,BRAZIL,Materials,Materials,Forest Products&Paper,Basic Materials,2017,3201,#N/A
fmsa.us.txt,FMSA US Equity,FAIRMOUNT SANTRO,US,UNITED STATES,Energy,Energy,Mining,Basic Materials,2017,784,#N/A
gg.us.txt,GG US Equity,GOLDCORP INC,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,5598,#N/A
iphs.us.txt,IPHS US Equity,INNOPHOS HOLDING,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,2776,#N/A
kldx.us.txt,KLDX US Equity,KLONDEX MINES,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,530,#N/A
kmg.us.txt,KMG US Equity,KMG CHEMICALS,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3150,#N/A
mon.us.txt,MON US Equity,MONSANTO CO,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,4290,#N/A
mpvd.us.txt,MPVD US Equity,MOUNTAIN PROVINC,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3195,#N/A
nsu.us.txt,NSU US Equity,NEVSUN RESOURCES,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,#N/A
ocip.us.txt,OCIP US Equity,OCI PARTNERS LP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,1033,#N/A
ome.us.txt,OME US Equity,OMEGA PROTEIN CP,US,UNITED STATES,"Food, Beverage & Tobacco",Consumer Staples,Chemicals,Basic Materials,2017,3198,#N/A
omn.us.txt,OMN US Equity,OMNOVA SOLUTIONS,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,#N/A
onp.us.txt,ONP US Equity,ORIENT PAPER INC,CN,CHINA,Materials,Materials,Forest Products&Paper,Basic Materials,2017,2328,#N/A
pah.us.txt,PAH US Equity,PLATFORM SPECIAL,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,960,#N/A
pglc.us.txt,PGLC US Equity,PERSHING GOLD CO,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,1732,#N/A
pot.us.txt,POT US Equity,POTASH CORP SAS,CA,CANADA,Materials,Materials,Chemicals,Basic Materials,2017,3201,#N/A
px.us.txt,PX US Equity,PRAXAIR INC,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,6399,#N/A
ric.us.txt,RIC US Equity,RICHMONT MINES,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,#N/A
rtk.us.txt,RTK US Equity,RENTECH INC,US,UNITED STATES,Materials,Materials,Forest Products&Paper,Basic Materials,2017,3181,#N/A
sbgl.us.txt,SBGL US Equity,SIBANYE GOLD-ADR,ZA,SOUTH AFRICA,Materials,Materials,Mining,Basic Materials,2017,1190,#N/A
shlm.us.txt,SHLM US Equity,LYONDELLBASELL A,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,#N/A
syt.us.txt,SYT US Equity,SYNGENTA AG-ADR,CH,SWITZERLAND,Materials,Materials,Chemicals,Basic Materials,2017,3199,#N/A
taho.us.txt,TAHO US Equity,TAHOE RESOURCES,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,1389,#N/A
tis.us.txt,TIS US Equity,ORCHIDS PAPER PR,US,UNITED STATES,Household & Personal Products,Consumer Staples,Forest Products&Paper,Basic Materials,2017,2922,#N/A
tnh.us.txt,TNH US Equity,TERRA NITROGEN C,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,#N/A
vsm.us.txt,VSM US Equity,VERSUM MATER,US,UNITED STATES,Semiconductors & Semiconductor,Information Technology,Chemicals,Basic Materials,2017,280,#N/A
wmlp.us.txt,WMLP US Equity,WESTMORELAND RES,US,UNITED STATES,Energy,Energy,Mining,Basic Materials,2017,1834,#N/A
bbl.us.txt,BBL US Equity,BHP GROUP PLC-AD,AU,AUSTRALIA,Materials,Materials,Mining,Basic Materials,2017,3201,1.22E+11
bhp.us.txt,BHP US Equity,BHP GROUP-ADR,AU,AUSTRALIA,Materials,Materials,Mining,Basic Materials,2017,3201,1.16E+11
rio.us.txt,RIO US Equity,RIO TINTO-ADR,GB,BRITAIN,Materials,Materials,Mining,Basic Materials,2017,3202,95882877111
ecl.us.txt,ECL US Equity,ECOLAB INC,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,7524,57972601352
vale.us.txt,VALE US Equity,VALE SA-SP ADR,BR,BRAZIL,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,55592674707
apd.us.txt,APD US Equity,AIR PRODS & CHEM,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,8725,52419850465
shw.us.txt,SHW US Equity,SHERWIN-WILLIAMS,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,8159,51806848000
nem.us.txt,NEM US Equity,NEWMONT CORP,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,8726,45450366917
gold.us.txt,GOLD US Equity,BARRICK GOLD CRP,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,43808850895
scco.us.txt,SCCO US Equity,SOUTHERN COPPER,PE,PERU,Materials,Materials,Mining,Basic Materials,2017,3201,28835095814
fnv.us.txt,FNV US Equity,FRANCO-NEVADA CO,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,1555,25006322969
ppg.us.txt,PPG US Equity,PPG INDS INC,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,8726,24348322189
lyb.us.txt,LYB US Equity,LYONDELLBASELL-A,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,1901,22675339280
wpm.us.txt,WPM US Equity,WHEATON PRECIOUS,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3198,17841169004
fcx.us.txt,FCX US Equity,FREEPORT-MCMORAN,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,5627,15187614296
aem.us.txt,AEM US Equity,AGNICO EAGLE MIN,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,8358,15134960283
ip.us.txt,IP US Equity,INTL PAPER CO,US,UNITED STATES,Materials,Materials,Forest Products&Paper,Basic Materials,2017,12075,13842914339
iff.us.txt,IFF US Equity,INTL FLVR & FRAG,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,9043,13608561700
pkx.us.txt,PKX US Equity,POSCO-SPON ADR,KR,SOUTH KOREA,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,13025713149
fmc.us.txt,FMC US Equity,FMC CORP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,12747958680
nue.us.txt,NUE US Equity,NUCOR CORP,US,UNITED STATES,Materials,Materials,Iron/Steel,Basic Materials,2017,8622,12745527786
mt.us.txt,MT US Equity,ARCELORMITTAL-NY,LU,LUXEMBOURG,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,11943429831
ce.us.txt,CE US Equity,CELANESE CORP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,10531830234
au.us.txt,AU US Equity,ANGLOGOLD AS-ADR,ZA,SOUTH AFRICA,Materials,Materials,Mining,Basic Materials,2017,4850,10368470775
rpm.us.txt,RPM US Equity,RPM INTL INC,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,9680765850
emn.us.txt,EMN US Equity,EASTMAN CHEMICAL,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,6020,9508521232
alb.us.txt,ALB US Equity,ALBEMARLE CORP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,8200354698
kgc.us.txt,KGC US Equity,KINROSS GOLD,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,5796,8165394609
rgld.us.txt,RGLD US Equity,ROYAL GOLD INC,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,3201,7902520502
wlk.us.txt,WLK US Equity,WESTLAKE CHEMICA,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,6895590645
gfi.us.txt,GFI US Equity,GOLD FIELDS-ADR,ZA,SOUTH AFRICA,Materials,Materials,Mining,Basic Materials,2017,6686,6881168105
sqm.us.txt,SQM US Equity,QUIMICA Y-SP ADR,CL,CHILE,Materials,Materials,Chemicals,Basic Materials,2017,3201,6569695772
cf.us.txt,CF US Equity,CF INDUSTRIES HO,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3086,6317709535
rs.us.txt,RS US Equity,RELIANCE STEEL,US,UNITED STATES,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,5999096336
ach.us.txt,ACH US Equity,ALUMINUM COR-ADR,CN,CHINA,Materials,Materials,Mining,Basic Materials,2017,3189,5834672622
paas.us.txt,PAAS US Equity,PAN AMER SILVER,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,5720457667
stld.us.txt,STLD US Equity,STEEL DYNAMICS,US,UNITED STATES,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,5689483819
teck.us.txt,TECK US Equity,TECK RESOURCES-B,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3191,5558287539
ssl.us.txt,SSL US Equity,SASOL LTD-SP ADR,ZA,SOUTH AFRICA,Materials,Materials,Chemicals,Basic Materials,2017,3201,5430848507
axta.us.txt,AXTA US Equity,AXALTA COATING S,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,756,5385296194
btg.us.txt,BTG US Equity,B2GOLD CORP,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,1119,5350396100
vedl.us.txt,VEDL US Equity,VEDANTA LTD-ADR,IN,INDIA,Materials,Materials,Mining,Basic Materials,2017,1054,5078619909
mos.us.txt,MOS US Equity,MOSAIC CO/THE,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,5059923555
auy.us.txt,AUY US Equity,YAMANA GOLD INC,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,4729588103
shi.us.txt,SHI US Equity,SINOPEC SHA-ADR,CN,CHINA,Materials,Materials,Chemicals,Basic Materials,2017,3200,4518048559
icl.us.txt,ICL US Equity,ISRAEL CHEMICALS,IL,ISRAEL,Materials,Materials,Chemicals,Basic Materials,2017,791,4398693190
ggb.us.txt,GGB US Equity,GERDAU SA-ADR,BR,BRAZIL,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,4358288884
neu.us.txt,NEU US Equity,NEWMARKET CORP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,4336227509
ash.us.txt,ASH US Equity,ASHLAND GLOBAL H,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,8726,4065064062
ccj.us.txt,CCJ US Equity,CAMECO CORP,CA,CANADA,Energy,Energy,Mining,Basic Materials,2017,3201,4037136866
bak.us.txt,BAK US Equity,BRASKEM SA-ADR,BR,BRAZIL,Materials,Materials,Chemicals,Basic Materials,2017,3201,3910348279
vvv.us.txt,VVV US Equity,VALVOLINE INC,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,287,3455441207
gra.us.txt,GRA US Equity,WR GRACE & CO,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,3363529673
tx.us.txt,TX US Equity,TERNIUM SA-ADR,LU,LUXEMBOURG,Materials,Materials,Iron/Steel,Basic Materials,2017,2967,3231224373
kwr.us.txt,KWR US Equity,QUAKER CHEMICAL,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,3139018090
unvr.us.txt,UNVR US Equity,UNIVAR SOLUTIONS,US,UNITED STATES,Capital Goods,Industrials,Chemicals,Basic Materials,2017,607,3108621930
agi.us.txt,AGI US Equity,ALAMOS GOLD INC,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,1197,3092688128
bcpc.us.txt,BCPC US Equity,BALCHEM CORP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,3033581959
sid.us.txt,SID US Equity,SID NACIONAL-ADR,BR,BRAZIL,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,2837486676
ng.us.txt,NG US Equity,NOVAGOLD RES,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,2766809423
cc.us.txt,CC US Equity,CHEMOURS CO,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,598,2533891193
clf.us.txt,CLF US Equity,CLEVELAND-CLIFFS,US,UNITED STATES,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,2479353721
bvn.us.txt,BVN US Equity,BUENAVENTURA-ADR,PE,PERU,Materials,Materials,Mining,Basic Materials,2017,3201,2442122237
pol.us.txt,POL US Equity,POLYONE CORP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,2385011604
ssrm.us.txt,SSRM US Equity,SSR MINING INC,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,2305854041
cmc.us.txt,CMC US Equity,COMMERCIAL METAL,US,UNITED STATES,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,2200859018
sxt.us.txt,SXT US Equity,SENSIENT TECHNOL,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,2187563107
scl.us.txt,SCL US Equity,STEPAN CO,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,2167261594
aa.us.txt,AA US Equity,ALCOA CORP,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,12074,2127840998
rog.us.txt,ROG US Equity,ROGERS CORP,US,UNITED STATES,Technology Hardware & Equipmen,Information Technology,Chemicals,Basic Materials,2017,3201,2127104562
ngvt.us.txt,NGVT US Equity,INGEVITY CORP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,378,2121228436
cbt.us.txt,CBT US Equity,CABOT CORP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,2113053794
ful.us.txt,FUL US Equity,HB FULLER CO,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,2080607743
oln.us.txt,OLN US Equity,OLIN CORP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,2066271632
ag.us.txt,AG US Equity,FIRST MAJESTIC S,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3157,1913587295
iosp.us.txt,IOSP US Equity,INNOSPEC INC,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,1875219371
cmp.us.txt,CMP US Equity,COMPASS MINERALS,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,3201,1753885061
hmy.us.txt,HMY US Equity,HARMONY GOLD-ADR,ZA,SOUTH AFRICA,Materials,Materials,Mining,Basic Materials,2017,5316,1685594105
iag.us.txt,IAG US Equity,IAMGOLD CORP,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,1650261661
x.us.txt,X US Equity,US STEEL CORP,US,UNITED STATES,Materials,Materials,Iron/Steel,Basic Materials,2017,6697,1642423030
mtx.us.txt,MTX US Equity,MINERALS TECH,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,1630880473
hl.us.txt,HL US Equity,HECLA MINING CO,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,3201,1628354269
sand.us.txt,SAND US Equity,SANDSTORM GOLD,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,1317,1583719871
meoh.us.txt,MEOH US Equity,METHANEX CORP,CA,CANADA,Materials,Materials,Chemicals,Basic Materials,2017,3201,1557447875
or.us.txt,OR US Equity,OSISKO GOLD ROYA,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,342,1542494099
pvg.us.txt,PVG US Equity,PRETIUM RESOURCE,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,1468,1515524828
ego.us.txt,EGO US Equity,ELDORADO GOLD,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,1419976561
trq.us.txt,TRQ US Equity,TURQUOISE HILL R,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,1408620128
gcp.us.txt,GCP US Equity,GCP APPLIED TECH,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,447,1350507921
ufs.us.txt,UFS US Equity,DOMTAR CORP,US,UNITED STATES,Materials,Materials,Forest Products&Paper,Basic Materials,2017,3201,1280999473
ati.us.txt,ATI US Equity,ALLEGHENY TECH,US,UNITED STATES,Materials,Materials,Iron/Steel,Basic Materials,2017,4518,1250519947
cde.us.txt,CDE US Equity,COEUR MINING INC,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,3201,1234125673
kalu.us.txt,KALU US Equity,KAISER ALUMINUM,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,2859,1188798532
kro.us.txt,KRO US Equity,KRONOS WORLDWIDE,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3200,1186485059
crs.us.txt,CRS US Equity,CARPENTER TECH,US,UNITED STATES,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,1179350584
cstm.us.txt,CSTM US Equity,CONSTELLIUM SE,FR,FRANCE,Materials,Materials,Mining,Basic Materials,2017,1128,1160843660
mag.us.txt,MAG US Equity,MAG SILVER CORP,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3138,1133873155
trox.us.txt,TROX US Equity,TRONOX HOLDING-A,GB,BRITAIN,Materials,Materials,Chemicals,Basic Materials,2017,1361,1076694101
swm.us.txt,SWM US Equity,SCHWEITZER-MAUDU,US,UNITED STATES,Materials,Materials,Forest Products&Paper,Basic Materials,2017,3201,1037252437
sim.us.txt,SIM US Equity,GRUPO SIMEC-ADR,MX,MEXICO,Materials,Materials,Iron/Steel,Basic Materials,2017,3193,1025848221
foe.us.txt,FOE US Equity,FERRO CORP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,1006652080
sa.us.txt,SA US Equity,SEABRIDGE GOLD,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,995634527.1
drd.us.txt,DRD US Equity,DRDGOLD LTD-ADR,ZA,SOUTH AFRICA,Materials,Materials,Mining,Basic Materials,2017,1476,983901952
np.us.txt,NP US Equity,NEENAH INC,US,UNITED STATES,Materials,Materials,Forest Products&Paper,Basic Materials,2017,3201,884237809.7
fsm.us.txt,FSM US Equity,FORTUNA SILVER,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,1548,838988828.2
ngd.us.txt,NGD US Equity,NEW GOLD INC,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3174,817976237
dq.us.txt,DQ US Equity,DAQO NEW ENE-ADR,CN,CHINA,Semiconductors & Semiconductor,Information Technology,Chemicals,Basic Materials,2017,1785,795311918.2
hbm.us.txt,HBM US Equity,HUDBAY MINERALS,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3039,755076516.4
glt.us.txt,GLT US Equity,GLATFELTER,US,UNITED STATES,Materials,Materials,Forest Products&Paper,Basic Materials,2017,3201,716076474.1
wlkp.us.txt,WLKP US Equity,WESTLAKE CHEMICA,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,830,683126118.5
nak.us.txt,NAK US Equity,NORTHERN DYN MNL,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,662056832
cdxs.us.txt,CDXS US Equity,CODEXIS INC,US,UNITED STATES,"Pharmaceuticals, Biotechnology",Health Care,Chemicals,Basic Materials,2017,1905,658055572.6
oec.us.txt,OEC US Equity,ORION ENGINEERED,LU,LUXEMBOURG,Materials,Materials,Chemicals,Basic Materials,2017,833,656285219.5
amrs.us.txt,AMRS US Equity,AMYRIS INC,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,1792,632652065.3
cenx.us.txt,CENX US Equity,CENTURY ALUMINUM,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,3201,604756123.4
clw.us.txt,CLW US Equity,CLEARWATER,US,UNITED STATES,Materials,Materials,Forest Products&Paper,Basic Materials,2017,2249,585448625.1
merc.us.txt,MERC US Equity,MERCER INTERNATI,CA,CANADA,Materials,Materials,Forest Products&Paper,Basic Materials,2017,3201,578381525.3
kra.us.txt,KRA US Equity,KRATON CORP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,1990,520215054
schn.us.txt,SCHN US Equity,SCHNITZER STEEL,US,UNITED STATES,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,471259731.1
vrs.us.txt,VRS US Equity,VERSO CORP - A,US,UNITED STATES,Materials,Materials,Forest Products&Paper,Basic Materials,2017,334,462308101.9
hwkn.us.txt,HWKN US Equity,HAWKINS INC,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3164,426266142.8
mtl.us.txt,MTL US Equity,MECHEL-SPON ADR,RU,RUSSIA,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,410026682.8
uslm.us.txt,USLM US Equity,US LIME & MINERA,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,3185,394915843.3
mux.us.txt,MUX US Equity,MCEWEN MINING IN,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3196,380858981.9
avd.us.txt,AVD US Equity,AMER VANGUARD,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,370712942.2
asix.us.txt,ASIX US Equity,ADVANSIX INC,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,280,351961232.4
kop.us.txt,KOP US Equity,KOPPERS HOLDINGS,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,2967,351653057.4
vhi.us.txt,VHI US Equity,VALHI INC,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,3201,320577502.1
plm.us.txt,PLM US Equity,POLYMET MINING,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3200,302402879.6
gss.us.txt,GSS US Equity,GOLDEN STAR RES,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,284858554.8
goro.us.txt,GORO US Equity,GOLD RESOURCE CO,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,2802,283255279.2
exk.us.txt,EXK US Equity,ENDEAVOUR SILVER,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3186,282642253.6
tmq.us.txt,TMQ US Equity,TRILOGY METALS I,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,1392,273665183.6
odc.us.txt,ODC US Equity,OIL DRI CORP,US,UNITED STATES,Household & Personal Products,Consumer Staples,Chemicals,Basic Materials,2017,3169,248453063.2
cinr.us.txt,CINR US Equity,CINER RESOURCES,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,507,241996020
msb.us.txt,MSB US Equity,MESABI TRUST,US,UNITED STATES,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,234979379.1
thm.us.txt,THM US Equity,INTL TOWER HILL,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,2763,229777747
gsv.us.txt,GSV US Equity,GOLD STANDARD VE,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,1365,197552906.6
noa.us.txt,NOA US Equity,NORTH AMERICAN C,CA,CANADA,Energy,Energy,Mining,Basic Materials,2017,2762,194505529.2
rfp.us.txt,RFP US Equity,RESOLUTE FOREST,CA,CANADA,Materials,Materials,Forest Products&Paper,Basic Materials,2017,1734,186073451.6
uuuu.us.txt,UUUU US Equity,ENERGY FUELS INC,US,UNITED STATES,Energy,Energy,Mining,Basic Materials,2017,993,179347080.1
uec.us.txt,UEC US Equity,URANIUM ENERGY,CA,CANADA,Energy,Energy,Mining,Basic Materials,2017,2954,178036043.5
agfs.us.txt,AGFS US Equity,AGROFRESH SOLUTI,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,794,170738553.4
mbii.us.txt,MBII US Equity,MARRONE BIO INNO,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,1079,163300287.9
ryam.us.txt,RYAM US Equity,RAYONIER ADV,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,861,162554466.1
ipi.us.txt,IPI US Equity,INTREPID POTASH,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,2409,157780879.2
gpl.us.txt,GPL US Equity,GREAT PANTHER MI,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3038,152926043.3
emx.us.txt,EMX US Equity,EMX ROYALTY CORP,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,1455,152328211.8
trx.us.txt,TRX US Equity,TANZANIAN GOLD C,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,1615,125348742
uan.us.txt,UAN US Equity,CVR PARTNERS LP,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,1657,120079951.4
tgb.us.txt,TGB US Equity,TASEKO MINES,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3201,117902165.3
gsm.us.txt,GSM US Equity,FERROGLOBE PLC,GB,BRITAIN,Materials,Materials,Mining,Basic Materials,2017,2088,110782825.1
vgz.us.txt,VGZ US Equity,VISTA GOLD CORP,US,UNITED STATES,Materials,Materials,Mining,Basic Materials,2017,3201,95057896.07
wrn.us.txt,WRN US Equity,WESTERN COPPER,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,2809,93517512.42
plg.us.txt,PLG US Equity,PLATINUM GROUP M,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3138,88719926.15
urg.us.txt,URG US Equity,UR-ENERGY INC,US,UNITED STATES,Energy,Energy,Mining,Basic Materials,2017,2962,83464638.49
alo.us.txt,ALO US Equity,ALIO GOLD INC,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,1513,82149467.32
cxdc.us.txt,CXDC US Equity,CHINA XD PLASTIC,CN,CHINA,Automobiles & Components,Consumer Discretionary,Chemicals,Basic Materials,2017,2203,77660655.56
ntic.us.txt,NTIC US Equity,NORTHERN TECH,US,UNITED STATES,Materials,Materials,Chemicals,Basic Materials,2017,2894,76507754.76
usap.us.txt,USAP US Equity,UNIVERSAL STAINL,US,UNITED STATES,Materials,Materials,Iron/Steel,Basic Materials,2017,3201,71067555.47
aau.us.txt,AAU US Equity,ALMADEN MINERA-B,CA,CANADA,Materials,Materials,Mining,Basic Materials,2017,3177,60376734.16
